"reference_id","registration_number","doctor_name","normalized_name","state_medical_council","registration_year","registration_date","qualification","specialization","registration_status","source_type","source_reference","source_year"
"REF-DL-004860","SYN-DL-MED-004860","Leena Pandey","LEENA PANDEY","Delhi Medical Council","2012","2012-08-21","MBBS, MD","Gastroenterology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004861","SYN-TN-MED-004861","Girish Raja","GIRISH RAJA","Tamil Nadu Medical Council","2013","2013-10-08","MBBS, DNB","Nephrology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-004862","SYN-RJ-MED-004862","Vandana Mishra","VANDANA MISHRA","Rajasthan Medical Council","1998","1998-08-16","MBBS","Orthopedics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-004863","SYN-KA-MED-004863","Nishant Raju","NISHANT RAJU","Karnataka Medical Council","1992","1992-07-24","MBBS, MD","Rheumatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-004864","SYN-RJ-MED-004864","Anupama Sharma","ANUPAMA SHARMA","Rajasthan Medical Council","2001","2001-04-15","MBBS, MS","Dermatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004865","SYN-MH-MED-004865","Ramesh Deshmukh","RAMESH DESHMUKH","Maharashtra Medical Council","2015","2015-11-19","MBBS, MD","Ophthalmology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KER-004866","SYN-KER-MED-004866","Anjali Philip","ANJALI PHILIP","Kerala Medical Council","2008","2008-07-26","MBBS, MS","Gastroenterology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-004867","SYN-GJ-MED-004867","Vasantha Nair","VASANTHA NAIR","Gujarat Medical Council","1993","1993-01-27","MBBS, MS, DNB","Obstetrics and Gynecology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-004868","SYN-KA-MED-004868","Padmini Naik","PADMINI NAIK","Karnataka Medical Council","2015","2015-04-11","MBBS, MD, DM","Neurology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-004869","SYN-GJ-MED-004869","Srinivas Babu","SRINIVAS BABU","Gujarat Medical Council","1996","1996-02-05","MBBS, MS, MCh","General Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-004870","SYN-DL-MED-004870","Rajini Agarwal","RAJINI AGARWAL","Delhi Medical Council","2014","2014-11-17","MBBS, MS, MCh","Ophthalmology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004871","SYN-TN-MED-004871","Harish Natarajan","HARISH NATARAJAN","Tamil Nadu Medical Council","1999","1999-03-23","MBBS, MD","ENT","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TG-004872","SYN-TG-MED-004872","Srikanth Reddy","SRIKANTH REDDY","Telangana State Medical Council","1985","1985-10-18","MBBS, MD, DM","General Medicine","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004873","SYN-MH-MED-004873","Sanjay Sawant","SANJAY SAWANT","Maharashtra Medical Council","2019","2019-04-14","MBBS, DNB","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-HR-004874","SYN-HR-MED-004874","Nikhil Reddy","NIKHIL REDDY","Haryana Medical Council","1997","1997-05-03","MBBS, MD, DM","Obstetrics and Gynecology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004875","SYN-TN-MED-004875","Sunil Subramanian","SUNIL SUBRAMANIAN","Tamil Nadu Medical Council","1997","1997-03-19","MBBS, MS","Gastroenterology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KER-004876","SYN-KER-MED-004876","Asha Namboothiri","ASHA NAMBOOTHIRI","Kerala Medical Council","2023","2023-08-28","MBBS, DNB","Nephrology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-OD-004877","SYN-OD-MED-004877","Anand Babu","ANAND BABU","Odisha Medical Council","1987","1987-07-02","MBBS","Dermatology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004878","SYN-MH-MED-004878","Gopal Jadhav","GOPAL JADHAV","Maharashtra Medical Council","2002","2002-04-08","MBBS, MS, MCh","General Surgery","RETIRED","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MP-004879","SYN-MP-MED-004879","Rekha Jain","REKHA JAIN","Madhya Pradesh Medical Council","2022","2022-02-24","MBBS, MS, MCh","Endocrinology","RETIRED","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-UP-004880","SYN-UP-MED-004880","Vandana Gupta","VANDANA GUPTA","Uttar Pradesh Medical Council","1997","1997-07-18","MBBS, MS","Rheumatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004881","SYN-AP-MED-004881","Shilpa Chandra","SHILPA CHANDRA","Andhra Pradesh Medical Council","2000","2000-09-23","MBBS, MS","Orthopedics","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004882","SYN-AP-MED-004882","Vimala Prasad","VIMALA PRASAD","Andhra Pradesh Medical Council","2015","2015-12-16","MBBS, MD, DM","General Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004883","SYN-TN-MED-004883","Priya Natarajan","PRIYA NATARAJAN","Tamil Nadu Medical Council","2017","2017-07-14","MBBS","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-WB-004884","SYN-WB-MED-004884","Ashwini Babu","ASHWINI BABU","West Bengal Medical Council","2004","2004-02-09","MBBS, MD","Oncology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-004885","SYN-KA-MED-004885","Prakash Nayak","PRAKASH NAYAK","Karnataka Medical Council","1989","1989-05-04","MBBS, DNB","Emergency Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-004886","SYN-KA-MED-004886","Akanksha Naik","AKANKSHA NAIK","Karnataka Medical Council","2011","2011-04-23","MBBS, MD","Anesthesiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004887","SYN-TN-MED-004887","Lavanya Subramaniam","LAVANYA SUBRAMANIAM","Tamil Nadu Medical Council","1993","1993-04-23","MBBS, MD","Anesthesiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KER-004888","SYN-KER-MED-004888","Archana Krishnan","ARCHANA KRISHNAN","Kerala Medical Council","1992","1992-06-19","MBBS, MD, DM","General Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004889","SYN-TN-MED-004889","Shilpa Sundaram","SHILPA SUNDARAM","Tamil Nadu Medical Council","1998","1998-03-22","MBBS, DNB","Psychiatry","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-004890","SYN-RJ-MED-004890","Anjali Jain","ANJALI JAIN","Rajasthan Medical Council","2007","2007-07-15","MBBS, MD, DNB","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-004891","SYN-RJ-MED-004891","Shobha Jain","SHOBHA JAIN","Rajasthan Medical Council","1992","1992-12-15","MBBS, DNB","Pulmonology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-004892","SYN-KA-MED-004892","Ramesh Patil","RAMESH PATIL","Karnataka Medical Council","2011","2011-09-19","MBBS, MD, DM","Anesthesiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004893","SYN-MH-MED-004893","Gopal Naik","GOPAL NAIK","Maharashtra Medical Council","2004","2004-06-15","MBBS, DNB","Endocrinology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004894","SYN-AP-MED-004894","Savitha Dey","SAVITHA DEY","Andhra Pradesh Medical Council","2010","2010-06-27","MBBS, MS","Gastroenterology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-WB-004895","SYN-WB-MED-004895","Sudha Jain","SUDHA JAIN","West Bengal Medical Council","2015","2015-07-02","MBBS, MS","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-JH-004896","SYN-JH-MED-004896","Manasa Mishra","MANASA MISHRA","Jharkhand Medical Council","1993","1993-10-14","MBBS, MD","ENT","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-WB-004897","SYN-WB-MED-004897","Dinesh Babu","DINESH BABU","West Bengal Medical Council","2008","2008-01-10","MBBS, MS","Radiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-JH-004898","SYN-JH-MED-004898","Archana Sharma","ARCHANA SHARMA","Jharkhand Medical Council","2022","2022-09-17","MBBS, MS","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004899","SYN-MH-MED-004899","Ravi Salvi","RAVI SALVI","Maharashtra Medical Council","2002","2002-03-06","MBBS","Cardiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-HR-004900","SYN-HR-MED-004900","Bhavana Prasad","BHAVANA PRASAD","Haryana Medical Council","1987","1987-07-20","MBBS, MD","Radiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-UK-004901","SYN-UK-MED-004901","Meena Mehta","MEENA MEHTA","Uttarakhand Medical Council","2018","2018-07-26","MBBS, DNB","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004902","SYN-MH-MED-004902","Rohini Sawant","ROHINI SAWANT","Maharashtra Medical Council","1993","1993-05-14","MBBS, MS, MCh","Gastroenterology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-SK-004903","SYN-SK-MED-004903","Arjun Mehta","ARJUN MEHTA","Sikkim Medical Council","1995","1995-02-09","MBBS, MD","Pediatrics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004904","SYN-MH-MED-004904","Nandita Joshi","NANDITA JOSHI","Maharashtra Medical Council","2021","2021-04-08","MBBS, MD, DM","Cardiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-004905","SYN-KA-MED-004905","Harish Swamy","HARISH SWAMY","Karnataka Medical Council","2017","2017-05-22","MBBS","Ophthalmology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-004906","SYN-GJ-MED-004906","Asha Mishra","ASHA MISHRA","Gujarat Medical Council","2006","2006-09-16","MBBS, MD","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-WB-004907","SYN-WB-MED-004907","Shekhar Sharma","SHEKHAR SHARMA","West Bengal Medical Council","2021","2021-07-04","MBBS, MD","Dermatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-RJ-004908","SYN-RJ-MED-004908","Jyothi Dey","JYOTHI DEY","Rajasthan Medical Council","2001","2001-06-15","MBBS, DNB","Oncology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004909","SYN-MH-MED-004909","Dinesh Sawant","DINESH SAWANT","Maharashtra Medical Council","2021","2021-09-07","MBBS, DNB","Nephrology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-004910","SYN-DL-MED-004910","Girish Chawla","GIRISH CHAWLA","Delhi Medical Council","2000","2000-06-12","MBBS, MS, DNB","Gastroenterology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GA-004911","SYN-GA-MED-004911","Vishal Mehta","VISHAL MEHTA","Goa Medical Council","1998","1998-09-23","MBBS, MD, DM","Ophthalmology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004912","SYN-MH-MED-004912","Preethi Pawar","PREETHI PAWAR","Maharashtra Medical Council","2012","2012-11-09","MBBS","Urology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004913","SYN-TN-MED-004913","Krishna Subramanian","KRISHNA SUBRAMANIAN","Tamil Nadu Medical Council","2009","2009-01-23","MBBS","Emergency Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004914","SYN-MH-MED-004914","Harish Bhosale","HARISH BHOSALE","Maharashtra Medical Council","2012","2012-03-09","MBBS, MS, MCh","Emergency Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-WB-004915","SYN-WB-MED-004915","Akanksha Das","AKANKSHA DAS","West Bengal Medical Council","1995","1995-10-07","MBBS, MD","Rheumatology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-004916","SYN-DL-MED-004916","Ram Singh","RAM SINGH","Delhi Medical Council","2012","2012-09-28","MBBS, MD","Neurology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KER-004917","SYN-KER-MED-004917","Indira Philip","INDIRA PHILIP","Kerala Medical Council","1997","1997-07-16","MBBS, MS","Emergency Medicine","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004918","SYN-MH-MED-004918","Ashok Patil","ASHOK PATIL","Maharashtra Medical Council","1985","1985-03-21","MBBS, MS, DNB","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004919","SYN-TN-MED-004919","Jyothi Rajan","JYOTHI RAJAN","Tamil Nadu Medical Council","2005","2005-12-24","MBBS, DNB","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TG-004920","SYN-TG-MED-004920","Naresh Varma","NARESH VARMA","Telangana State Medical Council","2014","2014-03-04","MBBS, MD, DNB","Neurology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004921","SYN-MH-MED-004921","Rohini More","ROHINI MORE","Maharashtra Medical Council","1989","1989-10-02","MBBS, DNB","Ophthalmology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-BR-004922","SYN-BR-MED-004922","Srikanth Patel","SRIKANTH PATEL","Bihar Medical Council","2004","2004-12-09","MBBS, MS","Orthopedics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004923","SYN-MH-MED-004923","Gopal Naik","GOPAL NAIK","Maharashtra Medical Council","2006","2006-07-14","MBBS, MD","Obstetrics and Gynecology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004924","SYN-AP-MED-004924","Meena Prasad","MEENA PRASAD","Andhra Pradesh Medical Council","1987","1987-09-05","MBBS, MD","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-UP-004925","SYN-UP-MED-004925","Sameer Mehta","SAMEER MEHTA","Uttar Pradesh Medical Council","2019","2019-02-09","MBBS","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-004926","SYN-KA-MED-004926","Sachin Patil","SACHIN PATIL","Karnataka Medical Council","2023","2023-09-27","MBBS, MD","Rheumatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004927","SYN-MH-MED-004927","Mahesh Deshmukh","MAHESH DESHMUKH","Maharashtra Medical Council","1994","1994-05-17","MBBS, MD","Ophthalmology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MP-004928","SYN-MP-MED-004928","Rakesh Prasad","RAKESH PRASAD","Madhya Pradesh Medical Council","1985","1985-12-20","MBBS, MD","Obstetrics and Gynecology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-004929","SYN-KA-MED-004929","Anjali Gowda","ANJALI GOWDA","Karnataka Medical Council","2022","2022-11-19","MBBS, DNB","Nephrology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004930","SYN-TN-MED-004930","Rahul Ramaswamy","RAHUL RAMASWAMY","Tamil Nadu Medical Council","1985","1985-05-26","MBBS, MD","General Medicine","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004931","SYN-MH-MED-004931","Aditya Sawant","ADITYA SAWANT","Maharashtra Medical Council","2015","2015-02-22","MBBS, MS","Obstetrics and Gynecology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004932","SYN-MH-MED-004932","Nandita Salvi","NANDITA SALVI","Maharashtra Medical Council","2000","2000-03-25","MBBS, MS, MCh","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004933","SYN-AP-MED-004933","Pavan Babu","PAVAN BABU","Andhra Pradesh Medical Council","2012","2012-06-11","MBBS, MD","Pulmonology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004934","SYN-AP-MED-004934","Jayan Dey","JAYAN DEY","Andhra Pradesh Medical Council","2007","2007-08-08","MBBS, MD","Psychiatry","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-004935","SYN-KA-MED-004935","Hari Rao","HARI RAO","Karnataka Medical Council","2014","2014-02-06","MBBS, MD, DNB","Gastroenterology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004936","SYN-AP-MED-004936","Santosh Mehta","SANTOSH MEHTA","Andhra Pradesh Medical Council","2022","2022-04-26","MBBS, MD, DM","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-GJ-004937","SYN-GJ-MED-004937","Mohan Dey","MOHAN DEY","Gujarat Medical Council","1988","1988-03-03","MBBS, MD","Urology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-004938","SYN-DL-MED-004938","Usha Gupta","USHA GUPTA","Delhi Medical Council","1999","1999-11-08","MBBS, MS","Gastroenterology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004939","SYN-AP-MED-004939","Kiran Varma","KIRAN VARMA","Andhra Pradesh Medical Council","2006","2006-09-06","MBBS, MS, MCh","Nephrology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004940","SYN-TN-MED-004940","Nishant Krishnamurthy","NISHANT KRISHNAMURTHY","Tamil Nadu Medical Council","1993","1993-10-28","MBBS, DNB","General Surgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004941","SYN-MH-MED-004941","Yashodha Patil","YASHODHA PATIL","Maharashtra Medical Council","2023","2023-02-05","MBBS, MS, DNB","Ophthalmology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004942","SYN-TN-MED-004942","Divya Natarajan","DIVYA NATARAJAN","Tamil Nadu Medical Council","2005","2005-08-22","MBBS, MD, DNB","Psychiatry","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-004943","SYN-DL-MED-004943","Ganesh Pandey","GANESH PANDEY","Delhi Medical Council","1990","1990-07-22","MBBS, MD","Orthopedics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004944","SYN-MH-MED-004944","Zarina Salvi","ZARINA SALVI","Maharashtra Medical Council","2010","2010-11-24","MBBS, DNB","Emergency Medicine","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KER-004945","SYN-KER-MED-004945","Aarav Namboothiri","AARAV NAMBOOTHIRI","Kerala Medical Council","2001","2001-04-13","MBBS, MD","Pediatrics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004946","SYN-TN-MED-004946","Ramesh Ramaswamy","RAMESH RAMASWAMY","Tamil Nadu Medical Council","1998","1998-03-24","MBBS, MD, DM","Gastroenterology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KA-004947","SYN-KA-MED-004947","Priya Naik","PRIYA NAIK","Karnataka Medical Council","1995","1995-12-25","MBBS, MS, DNB","Diabetology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-JK-004948","SYN-JK-MED-004948","Balaji Dey","BALAJI DEY","Jammu and Kashmir Medical Council","1994","1994-03-15","MBBS, MD","Oncology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004949","SYN-AP-MED-004949","Mahesh Dey","MAHESH DEY","Andhra Pradesh Medical Council","2017","2017-01-28","MBBS, DNB","Nephrology","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-DL-004950","SYN-DL-MED-004950","Sachin Chawla","SACHIN CHAWLA","Delhi Medical Council","2015","2015-02-02","MBBS, DNB","Pediatrics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-OD-004951","SYN-OD-MED-004951","Priya Prasad","PRIYA PRASAD","Odisha Medical Council","1998","1998-01-01","MBBS","General Surgery","INACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004952","SYN-TN-MED-004952","Manasa Devarajan","MANASA DEVARAJAN","Tamil Nadu Medical Council","1998","1998-11-05","MBBS, MD","Gastroenterology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004953","SYN-AP-MED-004953","Akanksha Dey","AKANKSHA DEY","Andhra Pradesh Medical Council","2006","2006-05-13","MBBS, MD","Gastroenterology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004954","SYN-TN-MED-004954","Manoj Raj","MANOJ RAJ","Tamil Nadu Medical Council","2004","2004-08-21","MBBS","Psychiatry","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-HR-004955","SYN-HR-MED-004955","Vijay Shah","VIJAY SHAH","Haryana Medical Council","1999","1999-03-23","MBBS, MD","Pulmonology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-UP-004956","SYN-UP-MED-004956","Rekha Das","REKHA DAS","Uttar Pradesh Medical Council","2018","2018-05-27","MBBS, MD, DM","ENT","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-KER-004957","SYN-KER-MED-004957","Suresh Kurup","SURESH KURUP","Kerala Medical Council","2006","2006-02-15","MBBS, MD","Pediatrics","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-MH-004958","SYN-MH-MED-004958","Priya Patil","PRIYA PATIL","Maharashtra Medical Council","2017","2017-06-04","MBBS, MD, DM","Endocrinology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-CH-004959","SYN-CH-MED-004959","Meena Chandra","MEENA CHANDRA","Chandigarh Medical Council","2007","2007-12-27","MBBS, MS","Anesthesiology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TG-004960","SYN-TG-MED-004960","Revathi Das","REVATHI DAS","Telangana State Medical Council","1985","1985-01-26","MBBS, MD, DNB","Obstetrics and Gynecology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004961","SYN-AP-MED-004961","Yogesh Mishra","YOGESH MISHRA","Andhra Pradesh Medical Council","1994","1994-03-19","MBBS, MD, DM","Dermatology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004962","SYN-TN-MED-004962","Lavanya Annamalai","LAVANYA ANNAMALAI","Tamil Nadu Medical Council","1990","1990-01-19","MBBS, MD","Neurosurgery","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-AP-004963","SYN-AP-MED-004963","Parvathi Jain","PARVATHI JAIN","Andhra Pradesh Medical Council","2006","2006-06-16","MBBS, MD, DNB","Urology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
"REF-TN-004964","SYN-TN-MED-004964","Padmini Shanmugam","PADMINI SHANMUGAM","Tamil Nadu Medical Council","2014","2014-11-05","MBBS, MD","Pulmonology","ACTIVE","SYNTHETIC_REFERENCE","NMC_IMR_STRUCTURE_REFERENCE","2024"
